2024-06-15 21:56:01.567 [main] INFO  o.d.chzzkbot.GuribotApplication - Starting GuribotApplication using Java 21.0.1 with PID 34152 (C:\Users\gs521\IdeaProjects\guribot\build\classes\java\main started by gs521 in C:\Users\gs521\IdeaProjects\guribot)
2024-06-15 21:56:01.570 [main] INFO  o.d.chzzkbot.GuribotApplication - The following 1 profile is active: "local"
2024-06-15 21:56:01.631 [main] INFO  o.s.b.d.c.l.DockerComposeLifecycleManager - Using Docker Compose file 'C:\Users\gs521\IdeaProjects\guribot\compose.yaml'
2024-06-15 21:56:03.061 [main] INFO  o.s.b.d.c.l.DockerComposeLifecycleManager - There are already Docker Compose services running, skipping startup
2024-06-15 21:56:04.425 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-06-15 21:56:04.561 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 127 ms. Found 1 JPA repository interface.
2024-06-15 21:56:04.772 [main] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[org.dendrocopos.chzzkbot]' package. Please check your configuration.
2024-06-15 21:56:04.857 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=3c1abcb0-0109-3688-bfc3-ed004ff4a23d
2024-06-15 21:56:05.179 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-06-15 21:56:05.182 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.188 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-06-15 21:56:05.190 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.192 [main] WARN  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [loadBalancerWebClientBuilderBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-15 21:56:05.493 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-06-15 21:56:05.508 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-06-15 21:56:05.509 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-06-15 21:56:05.610 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-06-15 22:08:37.996 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤콩단광대 : 이게 화난건가요
2024-06-15 22:08:43.033 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"ade9947e4545e6eb5085dc79d93829e9","profile":"{\"userIdHash\":\"ade9947e4545e6eb5085dc79d93829e9\",\"nickname\":\"DPT\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[],\"streamingProperty\":{\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"지금 바로 보여주시죠","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"IXVKPc29H/fw5W4vO3fd55WKK+dCDcLZMkLfBzyGoTqU1kfbcjJEMbaRxPUWPn0L/554Z/QXHJchdqbgxOLFkA==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456922953,"utime":1718456922953,"msgTid":null,"msgTime":1718456922953}],"cmd":93101,"tid":"40","cid":"N1FUPP"}
2024-06-15 22:08:43.034 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : DPT : 지금 바로 보여주시죠
2024-06-15 22:09:19.010 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"63f82cc3e6cd7a58a5e51362e3d0481f","profile":"{\"userIdHash\":\"63f82cc3e6cd7a58a5e51362e3d0481f\",\"nickname\":\"일꾼킴\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[],\"streamingProperty\":{\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"뮤로나 찾기","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"lWiCr6anL0E223H2yYI4YI/62V2uE9yNMdFKru9Mr6XGLO61F0fqigcen1Zb30MVSSBY978RDXZWlGQSKFrNPA==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718456959086,"utime":1718456959086,"msgTid":null,"msgTime":1718456959086}],"cmd":93101,"tid":"6","cid":"N1FUPP"}
2024-06-15 22:09:19.010 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 일꾼킴 : 뮤로나 찾기
2024-06-15 22:09:29.984 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":20,"uid":"62dcc7e08e9dfd27e6724f15a37f9c19","profile":"{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickname\":\"뮤콩단광대\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939103,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/gold.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"장훈이형!","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"durationTime\":0,\"emojis\":{},\"month\":0,\"osType\":\"AOS\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"tierNo\":0,\"extraToken\":\"H5FPcLOC62wB\\/K1R4\\/GiAZ6xKjAIWQiHc1DyPMABCkNcXg\\/2qgziwlHIpF1J7102UjXBJQEmOuCgrWdm+FbA7A==\"}","ctime":1718456970015,"utime":1718456970015,"msgTid":null,"msgTime":1718456970015}],"cmd":93101,"tid":"806-1718456969959-453","cid":"N1FUPP"}
2024-06-15 22:09:29.985 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤콩단광대 : 장훈이형!
2024-06-15 22:10:21.242 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":18,"uid":"e4ec0bc860a8dd065fc92f2a3344311c","profile":"{\"userIdHash\":\"e4ec0bc860a8dd065fc92f2a3344311c\",\"nickname\":\"연속발사시스템\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939709,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"막 여러개를 누르면 어케","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"e4qa2cphf8SB7g2UvJRwOBf8oUTQX4Njzl8e7snsGIZAa5V6bMkweShR9G+3F5utjxxa/CQwjAQ1OofqW6QklQ==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718457021281,"utime":1718457021281,"msgTid":null,"msgTime":1718457021281}],"cmd":93101,"tid":"185","cid":"N1FUPP"}
2024-06-15 22:10:21.242 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 연속발사시스템 : 막 여러개를 누르면 어케
2024-06-15 22:10:22.339 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":18,"uid":"9d23526b050ab573eb5265d4932064f8","profile":"{\"userIdHash\":\"9d23526b050ab573eb5265d4932064f8\",\"nickname\":\"뮤로나발닦개\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"2초컷","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"RUPEHQq7WsbWIMFMTdyRBrHl8Ycb98ZSm9vBQlbf7gI3zUERYRHdD9BaEVuRDeHnTSyRRBbBKRy44RdwN297eA==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718457022128,"utime":1718457022128,"msgTid":null,"msgTime":1718457022128}],"cmd":93101,"tid":"185","cid":"N1FUPP"}
2024-06-15 22:10:22.339 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤로나발닦개 : 2초컷
2024-06-15 22:10:22.560 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":18,"uid":"62dcc7e08e9dfd27e6724f15a37f9c19","profile":"{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickname\":\"뮤콩단광대\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939103,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/gold.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"?","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"durationTime\":0,\"emojis\":{},\"month\":0,\"osType\":\"AOS\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"tierNo\":0,\"extraToken\":\"H5FPcLOC62wB\\/K1R4\\/GiAZ6xKjAIWQiHc1DyPMABCkNdCV7aJggehodJX77l8ccHiCUuaQKSRNTXYMIBfJ41Lw==\"}","ctime":1718457022501,"utime":1718457022501,"msgTid":null,"msgTime":1718457022501}],"cmd":93101,"tid":"806-1718457022441-456","cid":"N1FUPP"}
2024-06-15 22:10:22.561 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤콩단광대 : ?
2024-06-15 22:10:22.574 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","bdy":{"ctime":1718457022699,"msgTime":1718457022699,"extras":"{\"emojis\":\"\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"osType\":\"PC\",\"chatType\":\"STREAMING\",\"extraToken\":\"edG81G4YPXT9x+9SJGGzwu/5EMy+c1OW/q0nRhzPf0GUWqvNt2DEUAATEtnDI6tbfILLEsiPbHcHWj3HE79vmQ\\u003d\\u003d\"}"},"cmd":13101,"retCode":0,"retMsg":"SUCCESS","tid":"3","cid":"N1FUPP"}
2024-06-15 22:10:22.574 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Unknown command : 13101
2024-06-15 22:10:23.440 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":18,"uid":"df8f379a917fea898a0d96ec1e862bbd","profile":"{\"userIdHash\":\"df8f379a917fea898a0d96ec1e862bbd\",\"nickname\":\"뮤로나 봇\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[],\"streamingProperty\":{\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"?????","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"emojis\":\"\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"osType\":\"PC\",\"chatType\":\"STREAMING\",\"extraToken\":\"edG81G4YPXT9x+9SJGGzwu/5EMy+c1OW/q0nRhzPf0GUWqvNt2DEUAATEtnDI6tbfILLEsiPbHcHWj3HE79vmQ\\u003d\\u003d\"}","ctime":1718457022699,"utime":1718457022699,"msgTid":null,"msgTime":1718457022699}],"cmd":93101,"tid":"806-1718457022441-456","cid":"N1FUPP"}
2024-06-15 22:10:23.441 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤로나 봇 : ?????
2024-06-15 22:10:32.186 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":19,"uid":"448acb33aff5339a08540f0d9e8e2652","profile":"{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickname\":\"칠색딱따구리\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939139,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/silver.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"Private Party","msgTypeCode":10,"msgStatusType":"NORMAL","extras":"{\"emojis\":{},\"isAnonymous\":false,\"payType\":\"CURRENCY\",\"payAmount\":1340,\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"nickname\":\"칠색딱따구리\",\"osType\":\"PC\",\"donationType\":\"VIDEO\",\"weeklyRankList\":[{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickName\":\"뮤콩단광대\",\"verifiedMark\":false,\"donationAmount\":59880,\"ranking\":1},{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickName\":\"칠색딱따구리\",\"verifiedMark\":false,\"donationAmount\":59690,\"ranking\":2},{\"userIdHash\":\"530ca2209022a013bdcf6696c0ccac72\",\"nickName\":\"피닷\",\"verifiedMark\":false,\"donationAmount\":54980,\"ranking\":3},{\"userIdHash\":\"1bc6356900209654b5dd37df8e49382e\",\"nickName\":\"고기덮밥\",\"verifiedMark\":false,\"donationAmount\":39930,\"ranking\":4},{\"userIdHash\":\"9d23526b050ab573eb5265d4932064f8\",\"nickName\":\"뮤로나발닦개\",\"verifiedMark\":false,\"donationAmount\":12250,\"ranking\":5},{\"userIdHash\":\"51166f982599a6e95d4cc97421dd70d6\",\"nickName\":\"류돌이\",\"verifiedMark\":false,\"donationAmount\":6000,\"ranking\":6},{\"userIdHash\":\"6929b02cba0ceb5952ba5f541c444948\",\"nickName\":\"베르게\",\"verifiedMark\":false,\"donationAmount\":5000,\"ranking\":7},{\"userIdHash\":\"69b598305306af9815e69f50721d3047\",\"nickName\":\"키리만두\",\"verifiedMark\":false,\"donationAmount\":5000,\"ranking\":8},{\"userIdHash\":\"e4ec0bc860a8dd065fc92f2a3344311c\",\"nickName\":\"연속발사시스템\",\"verifiedMark\":false,\"donationAmount\":2840,\"ranking\":9}],\"donationUserWeeklyRank\":{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickName\":\"칠색딱따구리\",\"verifiedMark\":false,\"donationAmount\":59690,\"ranking\":2},\"chatType\":\"STREAMING\"}","ctime":1718457032310,"utime":1718457032310,"msgTid":null,"msgTime":1718457032310}],"cmd":93102,"tid":null,"cid":"N1FUPP"}
2024-06-15 22:10:32.186 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - DONATION : 93102
2024-06-15 22:10:45.881 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":18,"uid":"448acb33aff5339a08540f0d9e8e2652","profile":"{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickname\":\"칠색딱따구리\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939139,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/silver.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"?","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"chatType\":\"STREAMING\",\"osType\":\"PC\",\"extraToken\":\"GjXQHgCscUAeetqlrAoLNF9y3DtJieNr1iyZb7rg+wztE1yXfJabPib7nY23WWr6UGxXrK2UALXecE9Tj5L3vw==\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"emojis\":{}}","ctime":1718457045842,"utime":1718457045842,"msgTid":null,"msgTime":1718457045842}],"cmd":93101,"tid":"333","cid":"N1FUPP"}
2024-06-15 22:10:45.881 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 칠색딱따구리 : ?
2024-06-15 22:10:45.895 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","bdy":{"ctime":1718457046020,"msgTime":1718457046020,"extras":"{\"emojis\":\"\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"osType\":\"PC\",\"chatType\":\"STREAMING\",\"extraToken\":\"edG81G4YPXT9x+9SJGGzwu/5EMy+c1OW/q0nRhzPf0GUWqvNt2DEUAATEtnDI6tbfILLEsiPbHcHWj3HE79vmQ\\u003d\\u003d\"}"},"cmd":13101,"retCode":0,"retMsg":"SUCCESS","tid":"3","cid":"N1FUPP"}
2024-06-15 22:10:45.895 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Unknown command : 13101
2024-06-15 22:10:46.752 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":18,"uid":"df8f379a917fea898a0d96ec1e862bbd","profile":"{\"userIdHash\":\"df8f379a917fea898a0d96ec1e862bbd\",\"nickname\":\"뮤로나 봇\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[],\"streamingProperty\":{\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"?????","msgTypeCode":1,"msgStatusType":"NORMAL","extras":"{\"emojis\":\"\",\"streamingChannelId\":\"de59aa8cca4cab79be467383a4d52b3f\",\"osType\":\"PC\",\"chatType\":\"STREAMING\",\"extraToken\":\"edG81G4YPXT9x+9SJGGzwu/5EMy+c1OW/q0nRhzPf0GUWqvNt2DEUAATEtnDI6tbfILLEsiPbHcHWj3HE79vmQ\\u003d\\u003d\"}","ctime":1718457046020,"utime":1718457046020,"msgTid":null,"msgTime":1718457046020}],"cmd":93101,"tid":"333","cid":"N1FUPP"}
2024-06-15 22:10:46.752 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - CHAT :93101 : 뮤로나 봇 : ?????
2024-06-15 22:10:57.238 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - Received WebSocket message: {"svcid":"game","ver":"1","bdy":[{"svcid":"game","cid":"N1FUPP","mbrCnt":18,"uid":"62dcc7e08e9dfd27e6724f15a37f9c19","profile":"{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickname\":\"뮤콩단광대\",\"profileImageUrl\":\"\",\"userRoleCode\":\"common_user\",\"badge\":null,\"title\":null,\"verifiedMark\":false,\"activityBadges\":[{\"badgeNo\":939103,\"badgeId\":\"subscription_founder\",\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/1st.png\",\"activated\":true}],\"streamingProperty\":{\"subscription\":{\"accumulativeMonth\":2,\"tier\":1,\"badge\":{\"imageUrl\":\"https://nng-phinf.pstatic.net/glive/subscription/badge/de59aa8cca4cab79be467383a4d52b3f/1/2_1718181131269.png\"}},\"realTimeDonationRanking\":{\"badge\":{\"imageUrl\":\"https://ssl.pstatic.net/static/nng/glive/icon/gold.png\"}},\"nicknameColor\":{\"colorCode\":\"CC000\"}}}","msg":"STH(이세계록스타:숲튽훈) - Honey (허니) Official MV","msgTypeCode":10,"msgStatusType":"NORMAL","extras":"{\"isAnonymous\":false,\"payType\":\"CURRENCY\",\"payAmount\":2600,\"nickname\":\"뮤콩단광대\",\"donationType\":\"VIDEO\",\"weeklyRankList\":[{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickName\":\"뮤콩단광대\",\"verifiedMark\":false,\"donationAmount\":62480,\"ranking\":1},{\"userIdHash\":\"448acb33aff5339a08540f0d9e8e2652\",\"nickName\":\"칠색딱따구리\",\"verifiedMark\":false,\"donationAmount\":59690,\"ranking\":2},{\"userIdHash\":\"530ca2209022a013bdcf6696c0ccac72\",\"nickName\":\"피닷\",\"verifiedMark\":false,\"donationAmount\":54980,\"ranking\":3},{\"userIdHash\":\"1bc6356900209654b5dd37df8e49382e\",\"nickName\":\"고기덮밥\",\"verifiedMark\":false,\"donationAmount\":39930,\"ranking\":4},{\"userIdHash\":\"9d23526b050ab573eb5265d4932064f8\",\"nickName\":\"뮤로나발닦개\",\"verifiedMark\":false,\"donationAmount\":12250,\"ranking\":5},{\"userIdHash\":\"51166f982599a6e95d4cc97421dd70d6\",\"nickName\":\"류돌이\",\"verifiedMark\":false,\"donationAmount\":6000,\"ranking\":6},{\"userIdHash\":\"6929b02cba0ceb5952ba5f541c444948\",\"nickName\":\"베르게\",\"verifiedMark\":false,\"donationAmount\":5000,\"ranking\":7},{\"userIdHash\":\"69b598305306af9815e69f50721d3047\",\"nickName\":\"키리만두\",\"verifiedMark\":false,\"donationAmount\":5000,\"ranking\":8},{\"userIdHash\":\"e4ec0bc860a8dd065fc92f2a3344311c\",\"nickName\":\"연속발사시스템\",\"verifiedMark\":false,\"donationAmount\":2840,\"ranking\":9}],\"donationUserWeeklyRank\":{\"userIdHash\":\"62dcc7e08e9dfd27e6724f15a37f9c19\",\"nickName\":\"뮤콩단광대\",\"verifiedMark\":false,\"donationAmount\":62480,\"ranking\":1}}","ctime":1718457057362,"utime":1718457057362,"msgTid":null,"msgTime":1718457057362}],"cmd":93102,"tid":null,"cid":"N1FUPP"}
2024-06-15 22:10:57.238 [reactor-http-nio-4] INFO  o.d.chzzkbot.chzzk.main.ChatMain - DONATION : 93102
